t      v
11.125	-63.49063
11.126	-63.16961
11.127	-62.96328
11.128	-62.885
11.129	-62.42679
11.13	-62.34203
11.131	-62.17391
11.132	-62.26828
11.133	-61.97242
11.134	-61.7443
11.135	-62.29992
11.136	-62.31672
11.137	-62.50773
11.138	-62.4782
11.139	-62.70617
11.14	-62.7725
11.141	-63.30578
11.142	-62.93031
11.143	-62.97899
11.144	-63.15359
11.145	-62.69211
11.146	-62.55836
11.147	-62.53265
11.148	-62.1932
11.149	-61.87726
11.15	-61.77742
11.151	-61.43976
11.152	-61.55539
11.153	-61.55804
11.154	-61.50594
11.155	-61.80602
11.156	-61.68734
11.157	-61.66719
11.158	-62.10891
11.159	-62.68133
11.16	-62.62484
11.161	-62.9493
11.162	-62.56211
11.163	-62.56476
11.164	-62.58211
11.165	-62.40234
11.166	-62.28234
11.167	-62.09078
11.168	-62.03109
11.169	-61.61531
11.17	-61.33602
11.171	-60.97242
11.172	-61.24227
11.173	-61.29727
11.174	-61.24156
11.175	-61.20531
11.176	-61.40117
11.177	-61.37117
11.178	-61.61437
11.179	-61.88633
11.18	-62.13844
11.181	-62.32531
11.182	-61.92617
11.183	-61.73664
11.184	-61.83117
11.185	-61.42047
11.186	-61.25414
11.187	-61.43265
11.188	-61.39461
11.189	-60.87078
11.19	-60.82023
11.191	-60.23461
11.192	-60.36875
11.193	-60.27562
11.194	-60.0782
11.195	-60.17516
11.196	-60.26859
11.197	-60.31266
11.198	-60.77054
11.199	-61.08094
11.2	-61.13273
11.201	-61.49406
11.202	-61.24781
11.203	-61.19586
11.204	-61.36102
11.205	-60.95289
11.206	-60.91289
11.207	-60.67695
11.208	-60.37094
11.209	-60.18469
11.21	-60.13125
11.211	-59.51696
11.212	-59.69453
11.213	-59.81883
11.214	-59.6514
11.215	-59.93445
11.216	-60.18008
11.217	-60.32383
11.218	-60.16609
11.219	-60.57844
11.22	-60.75594
11.221	-61.13195
11.222	-60.75367
11.223	-61.02906
11.224	-61.18438
11.225	-60.59406
11.226	-60.82258
11.227	-60.72969
11.228	-60.50258
11.229	-60.16703
11.23	-59.90101
11.231	-59.48633
11.232	-59.78148
11.233	-59.79609
11.234	-59.48047
11.235	-59.71523
11.236	-59.73016
11.237	-60.07125
11.238	-60.43758
11.239	-60.72648
11.24	-60.74469
11.241	-61.18531
11.242	-60.94672
11.243	-60.94867
11.244	-60.87461
11.245	-60.53024
11.246	-60.46172
11.247	-60.285
11.248	-60.0282
11.249	-59.82399
11.25	-59.78625
11.251	-59.2182
11.252	-59.47578
11.253	-59.21703
11.254	-59.15664
11.255	-59.38281
11.256	-59.23563
11.257	-59.08976
11.258	-59.61469
11.259	-59.96047
11.26	-60.12813
11.261	-60.56578
11.262	-60.03641
11.263	-60.09297
11.264	-60.46398
11.265	-59.84945
11.266	-59.51071
11.267	-59.38695
11.268	-59.00789
11.269	-58.86742
11.27	-59.08508
11.271	-58.51867
11.272	-58.68219
11.273	-58.83758
11.274	-58.70648
11.275	-59.19
11.276	-59.18047
11.277	-59.28055
11.278	-59.81656
11.279	-60.09437
11.28	-59.80859
11.281	-60.40062
11.282	-60.26742
11.283	-60.35734
11.284	-60.24906
11.285	-59.81281
11.286	-59.85938
11.287	-59.67266
11.288	-59.20969
11.289	-58.95594
11.29	-58.93937
11.291	-58.37687
11.292	-58.73024
11.293	-58.69164
11.294	-58.82414
11.295	-59.06195
11.296	-59.05226
11.297	-59.35438
11.298	-59.43508
11.299	-59.46742
11.3	-59.54586
11.301	-59.58469
11.302	-59.56476
11.303	-59.50938
11.304	-59.67054
11.305	-59.32008
11.306	-59.33859
11.307	-59.45485
11.308	-59.18242
11.309	-58.77242
11.31	-58.83898
11.311	-58.46774
11.312	-58.77609
11.313	-58.6818
11.314	-58.50664
11.315	-58.81351
11.316	-58.4361
11.317	-58.53859
11.318	-58.74055
11.319	-59.09984
11.32	-59.38828
11.321	-59.54774
11.322	-59.22438
11.323	-58.95859
11.324	-59.29188
11.325	-58.98219
11.326	-58.54883
11.327	-58.45062
11.328	-58.50359
11.329	-58.53234
11.33	-58.37414
11.331	-57.77656
11.332	-58.18359
11.333	-58.08336
11.334	-57.76914
11.335	-58.30055
11.336	-58.46437
11.337	-58.53828
11.338	-59.04484
11.339	-59.4625
11.34	-59.46688
11.341	-59.63656
11.342	-59.45008
11.343	-59.4625
11.344	-59.57789
11.345	-59.04484
11.346	-58.80297
11.347	-58.90992
11.348	-58.38649
11.349	-57.97164
11.35	-58.0318
11.351	-57.69523
11.352	-58.08781
11.353	-57.85414
11.354	-57.6807
11.355	-57.95297
11.356	-58.00781
11.357	-58.01883
11.358	-58.39453
11.359	-58.5743
11.36	-58.61531
11.361	-58.81094
11.362	-58.61429
11.363	-58.81961
11.364	-59.2418
11.365	-58.85172
11.366	-58.87664
11.367	-58.94047
11.368	-58.76359
11.369	-58.45016
11.37	-58.20945
11.371	-57.32227
11.372	-57.8861
11.373	-57.86945
11.374	-57.62961
11.375	-58.13492
11.376	-58.09469
11.377	-58.71484
11.378	-58.90062
11.379	-58.87477
11.38	-59.01211
11.381	-59.42297
11.382	-59.13929
11.383	-59.41789
11.384	-59.35914
11.385	-58.77547
11.386	-58.68141
11.387	-58.38336
11.388	-57.98258
11.389	-57.91719
11.39	-58.12523
11.391	-57.36461
11.392	-57.83031
11.393	-57.75367
11.394	-57.67078
11.395	-58.07203
11.396	-58.11305
11.397	-58.33672
11.398	-58.43008
11.399	-58.22453
11.4	-58.27492
11.401	-58.93445
11.402	-58.85531
11.403	-58.85578
11.404	-59.03563
11.405	-58.74922
11.406	-58.65305
11.407	-58.48524
11.408	-58.09656
11.409	-57.64789
11.41	-57.45984
11.411	-57.00602
11.412	-57.55273
11.413	-57.43359
11.414	-57.19945
11.415	-57.63312
11.416	-57.62367
11.417	-57.4807
11.418	-57.87109
11.419	-58.19008
11.42	-58.32867
11.421	-58.87203
11.422	-58.5043
11.423	-58.58312
11.424	-58.54422
11.425	-57.89437
11.426	-58.01461
11.427	-58.11297
11.428	-57.38766
11.429	-57.30226
11.43	-57.17961
11.431	-56.7582
11.432	-56.96297
11.433	-56.66664
11.434	-56.61453
11.435	-56.91203
11.436	-57.07836
11.437	-57.09
11.438	-57.49391
11.439	-57.81774
11.44	-57.80101
11.441	-58.37453
11.442	-58.08102
11.443	-58.01437
11.444	-58.12008
11.445	-57.49055
11.446	-57.45086
11.447	-57.40399
11.448	-57.13187
11.449	-57.18758
