0.175514	1.18984	0.121765	1.41136	1.76569	0.100111	2.07673	1.06892	1.36147	0.102294	1.53678	0.961313	1.07406	8.47625	8.50754	9.29425	9.05682	8.33113	7.30065	6.314	2.29256	2.22473	3.40366	2.98578	1.86806	1.2312	0.924364	0
0.206836	0.957848	0.911543	2.48467	0.556152	2.09894	0.473691	1.4606	0.646635	0.295335	0.179489	0.435091	0.218043	8.45879	8.48969	9.26715	9.02818	8.29772	7.25695	6.24902	2.38697	2.31786	3.59942	3.16935	2.02503	1.39909	1.15931	0
0.770359	2.69963	0.502958	2.53517	2.37829	2.1975	0.216137	0.690492	2.10628	2.2987	2.99824	0.256268	1.81895	8.46559	8.49663	9.27197	9.03315	8.30093	7.25447	6.23671	2.83272	2.76032	4.22023	3.73275	2.46654	1.76016	1.50076	0
2.56211	1.10574	1.84252	0.305323	0.332755	1.38937	0.279719	0.41218	0.240272	1.84523	2.83206	1.0406	0.155177	8.4634	8.49455	9.27134	9.03261	8.3009	7.25536	6.23741	2.8903	2.8149	4.25977	3.75963	2.45703	1.71626	1.47001	0
2.35254	0.100083	0.28883	2.07467	1.95275	0.424637	0.321471	0.114408	0.445244	0.248971	1.52483	1.86556	2.01076	8.46894	8.5002	9.27916	9.04104	8.31174	7.27282	6.26757	2.34033	2.27213	3.47785	3.05406	1.95526	1.34996	1.13923	0
2.69423	2.41312	2.78156	2.83818	0.899411	0.499479	0.560281	2.14837	0.364751	0.820097	2.70807	0.527214	2.45963	8.45719	8.48783	9.26114	9.02046	8.2839	7.23188	6.20913	2.55006	2.4818	3.8545	3.41936	2.25219	1.60412	1.35717	0
1.73055	1.31891	1.78071	1.07039	0.580822	2.38946	1.8108	0.114539	2.183	0.503609	1.16243	2.15493	0.309465	8.47804	8.50996	9.29423	9.05957	8.34485	7.32613	6.31374	2.48762	2.41598	3.73395	3.29249	2.07337	1.35546	1.13789	0
0.359201	0.6777	0.7549	2.74159	0.224576	2.59849	0.574772	0.107471	1.49242	1.01267	0.781946	0.258358	2.27572	8.46917	8.50046	9.2792	9.04177	8.31242	7.26896	6.25476	2.65643	2.58865	4.00041	3.55127	2.35584	1.67799	1.42322	0
0.99029	1.34278	0.746952	1.24073	1.75672	2.19615	0.511594	2.05615	0.928847	1.25411	0.234184	1.29926	2.27255	8.45233	8.48297	9.25474	9.01447	8.27918	7.22765	6.20463	2.90734	2.83549	4.16865	3.69037	2.4342	1.705	1.45192	0
1.15619	0.486219	0.652969	0.181645	1.09102	1.63001	2.41319	1.98646	0.52336	0.84311	0.258668	0.130906	0.304996	8.45113	8.48192	9.26279	9.0231	8.2883	7.24363	6.22822	2.59336	2.52275	3.85133	3.45162	2.25117	1.57004	1.31172	0
1.61231	1.30838	0.169895	2.41837	2.72089	2.35607	2.28037	0.83814	1.42281	0.492097	2.48003	1.3848	2.68724	8.46875	8.50016	9.28371	9.04859	8.32578	7.28682	6.27662	2.47416	2.4066	3.68521	3.25808	2.12516	1.50674	1.25747	0
