93.068452	 30	 3
95.996692	 28	 3
96.681561	 27	 3
99.503320	 10	 3
100.537570	 16	 3
101.068252	 39	 3
106.920905	 12	 3
115.762419	 18	 3
116.402245	 23	 3
121.446414	 19	 3
122.196983	 32	 3
122.780345	 35	 3
128.053643	 2	 3
131.846906	 25	 3
136.387200	 20	 3
141.880053	 34	 3
145.517479	 15	 3
153.365936	 6	 3
154.937105	 38	 3
162.923162	 3	 3
163.331928	 7	 3
163.982022	 4	 3
165.324511	 0	 3
172.763500	 9	 3
19.205411	 9	 4
28.672534	 2	 4
29.287834	 27	 4
34.289345	 26	 4
36.922502	 1	 4
40.517562	 19	 4
44.275416	 38	 4
45.678560	 28	 4
53.481104	 3	 4
54.146461	 21	 4
58.060397	 29	 4
59.669780	 13	 4
70.216629	 31	 4
71.898929	 22	 4
75.575465	 7	 4
81.763888	 4	 4
97.616281	 36	 4
97.683909	 15	 4
98.387078	 17	 4
102.515103	 16	 4
109.205751	 20	 4
109.940867	 14	 4
112.584753	 8	 4
119.348987	 23	 4
123.841591	 30	 4
124.329657	 35	 4
124.536072	 6	 4
129.246471	 32	 4
135.949228	 0	 4
137.838655	 24	 4
138.577254	 18	 4
141.050016	 33	 4
148.941362	 5	 4
149.781754	 25	 4
151.715210	 10	 4
152.264900	 39	 4
159.335459	 37	 4
164.464525	 11	 4
174.355148	 34	 4
175.553501	 12	 4
16.786901	 39	 5
22.545142	 14	 5
33.403813	 15	 5
36.160069	 38	 5
36.892428	 30	 5
41.146262	 35	 5
43.311750	 24	 5
44.873092	 36	 5
45.814545	 12	 5
45.985519	 21	 5
46.058900	 8	 5
47.747825	 33	 5
49.095860	 0	 5
51.481819	 18	 5
51.818943	 32	 5
56.647663	 7	 5
62.751988	 9	 5
64.415681	 17	 5
67.374221	 37	 5
83.214138	 13	 5
83.328366	 31	 5
83.630385	 4	 5
83.642174	 28	 5
90.132277	 16	 5
95.859122	 6	 5
98.199014	 25	 5
101.234705	 34	 5
104.090505	 20	 5
104.742970	 11	 5
107.050702	 2	 5
109.476980	 23	 5
112.619843	 26	 5
114.723604	 22	 5
117.208136	 19	 5
120.430442	 27	 5
121.076625	 5	 5
123.614312	 10	 5
130.990931	 3	 5
139.760703	 1	 5
146.192686	 29	 5
22.170550	 19	 6
23.229477	 5	 6
24.007300	 10	 6
24.503652	 7	 6
25.365801	 11	 6
25.431783	 32	 6
32.953160	 28	 6
33.062580	 4	 6
36.752752	 37	 6
37.116093	 39	 6
40.237784	 18	 6
46.589440	 12	 6
51.284717	 16	 6
54.722537	 6	 6
57.201257	 20	 6
57.244706	 21	 6
58.225761	 29	 6
67.698225	 33	 6
69.423218	 27	 6
76.482702	 34	 6
78.303689	 24	 6
83.452822	 38	 6
85.788868	 15	 6
86.806979	 26	 6
87.892505	 30	 6
89.573674	 17	 6
90.912237	 1	 6
96.889615	 35	 6
102.496670	 2	 6
108.795753	 23	 6
115.851532	 9	 6
118.229547	 3	 6
118.613950	 0	 6
121.145074	 8	 6
130.663169	 13	 6
133.477844	 36	 6
142.521614	 22	 6
146.424107	 31	 6
167.338385	 14	 6
167.517683	 25	 6
24.631139	 6	 7
25.358623	 33	 7
27.473389	 15	 7
27.516993	 28	 7
28.228762	 32	 7
31.389275	 24	 7
34.511000	 39	 7
34.543208	 27	 7
41.288204	 12	 7
42.795834	 23	 7
46.305151	 25	 7
47.531219	 36	 7
54.800543	 10	 7
56.695038	 13	 7
57.834454	 34	 7
59.669983	 11	 7
75.479559	 26	 7
85.535715	 8	 7
88.633765	 19	 7
91.191505	 7	 7
96.620607	 31	 7
97.546006	 9	 7
99.454232	 21	 7
100.373085	 38	 7
105.318340	 16	 7
105.876515	 4	 7
109.144692	 17	 7
110.693332	 22	 7
110.912437	 2	 7
111.089001	 18	 7
111.589174	 35	 7
112.541927	 0	 7
116.139560	 20	 7
118.087314	 29	 7
120.157484	 5	 7
122.616058	 1	 7
125.864142	 14	 7
130.570791	 37	 7
137.164158	 3	 7
139.732003	 30	 7
22.219296	 36	 8
24.777326	 3	 8
25.195646	 14	 8
27.014517	 25	 8
28.376656	 0	 8
33.218877	 30	 8
45.860721	 11	 8
49.244065	 7	 8
61.551976	 35	 8
62.450580	 17	 8
69.415439	 6	 8
72.847823	 9	 8
73.335425	 4	 8
76.057942	 5	 8
78.616528	 22	 8
78.775148	 39	 8
79.799562	 23	 8
81.755636	 13	 8
83.640333	 21	 8
84.575163	 37	 8
85.071710	 15	 8
91.164545	 29	 8
91.794284	 33	 8
93.977290	 20	 8
96.961395	 12	 8
97.058484	 16	 8
102.055730	 26	 8
102.234751	 28	 8
104.574010	 18	 8
108.232136	 32	 8
110.461075	 34	 8
111.805194	 31	 8
114.790936	 2	 8
115.864244	 10	 8
120.608119	 1	 8
122.666534	 24	 8
124.518169	 8	 8
127.392709	 38	 8
133.806925	 19	 8
140.445705	 27	 8
20.088875	 23	 9
23.719772	 30	 9
26.778890	 4	 9
26.975922	 35	 9
27.259142	 27	 9
31.314913	 32	 9
32.992374	 26	 9
33.220042	 10	 9
38.625747	 39	 9
42.310036	 34	 9
43.404343	 12	 9
47.484091	 19	 9
48.101115	 5	 9
49.720972	 28	 9
50.708727	 22	 9
50.761198	 13	 9
53.088454	 36	 9
53.573796	 29	 9
55.966048	 24	 9
64.638067	 21	 9
70.656641	 25	 9
72.093816	 6	 9
74.158754	 3	 9
76.190334	 1	 9
78.543856	 18	 9
79.569178	 20	 9
80.430376	 0	 9
89.267083	 14	 9
90.184386	 16	 9
91.003821	 38	 9
93.810151	 2	 9
95.780928	 7	 9
96.116123	 8	 9
96.626508	 11	 9
99.112806	 31	 9
100.579003	 15	 9
101.071866	 17	 9
102.605930	 37	 9
108.578019	 9	 9
115.152028	 33	 9
