t       v               b
271.425	-60.70242	-0.000765625
271.426	-60.88969	-0.00084375
271.427	-60.9375	-0.0007890625
271.428	-61.10844	-0.0008515625
271.429	-61.0475	-0.00075
271.43	-60.96937	-0.0007890625
271.431	-61.0382	-0.0007578125
271.432	-61.07117	-0.000875
271.433	-60.83727	-0.000890625
271.434	-60.81992	-0.0008203125
271.435	-60.79422	-0.000875
271.436	-60.59554	-0.0008359375
271.437	-60.33258	-0.0007734375
271.438	-60.23156	-0.0008125
271.439	-60.09617	-0.00084375
271.44	-60.11063	-0.0007421875
271.441	-59.98734	-0.0007734375
271.442	-59.94086	-0.0008046875
271.443	-60.13078	-0.0008359375
271.444	-60.12054	-0.0008828125
271.445	-60.22266	-0.00078125
271.446	-60.40734	-0.0008046875
271.447	-60.5432	-0.000828125
271.448	-60.60062	-0.0008359375
271.449	-60.66047	-0.00075
271.45	-60.61844	-0.000953125
271.451	-60.74398	-0.00078125
271.452	-60.77586	-0.0008203125
271.453	-60.52477	-0.0007890625
271.454	-60.43953	-0.000765625
271.455	-60.40101	-0.0007734375
271.456	-60.24531	-0.0007890625
271.457	-60.07859	-0.00084375
271.458	-59.82219	-0.0007890625
271.459	-59.71359	-0.0007734375
271.46	-59.73524	-0.0007265625
271.461	-59.66969	-0.0008515625
271.462	-59.63304	-0.0007734375
271.463	-59.83984	-0.000828125
271.464	-59.8425	-0.0008046875
271.465	-59.80875	-0.0007734375
271.466	-59.98016	-0.0008046875
271.467	-60.1068	-0.0007890625
271.468	-60.24695	-0.0008125
271.469	-60.22469	-0.0008125
271.47	-60.05148	-0.000765625
271.471	-60.12938	-0.000765625
271.472	-60.17054	-0.0007578125
271.473	-60.00446	-0.0007734375
271.474	-59.95055	-0.00084375
271.475	-59.86914	-0.000796875
271.476	-59.63328	-0.0008203125
271.477	-59.51429	-0.000765625
271.478	-59.32195	-0.0007890625
271.479	-59.23422	-0.0007421875
271.48	-59.26555	-0.0007734375
271.481	-59.04531	-0.00084375
271.482	-59.02758	-0.00084375
271.483	-59.2032	-0.000859375
271.484	-59.28484	-0.0007890625
271.485	-59.37141	-0.000796875
271.486	-59.54203	-0.000796875
271.487	-59.71461	-0.0008203125
271.488	-59.79039	-0.000828125
271.489	-59.79867	-0.0008203125
271.49	-59.69063	-0.00078125
271.491	-59.79063	-0.0007265625
271.492	-59.77227	-0.000796875
271.493	-59.61063	-0.000734375
271.494	-59.61375	-0.000703125
271.495	-59.50867	-0.00075
271.496	-59.35859	-0.00078125
271.497	-59.09102	-0.00075
271.498	-58.95898	-0.000796875
271.499	-58.75187	-0.0007890625
271.5	-58.92703	-0.00071875
271.501	-58.76227	-0.00075
271.502	-58.66375	-0.0007734375
271.503	-58.8975	-0.0006875
271.504	-58.93727	-0.0008203125
271.505	-58.94235	-0.000828125
271.506	-59.2118	-0.0007734375
271.507	-59.28906	-0.0007421875
271.508	-59.39648	-0.0007734375
271.509	-59.46523	-0.0008671875
271.51	-59.39617	-0.0008359375
271.511	-59.47977	-0.0007578125
271.512	-59.445	-0.00071875
271.513	-59.26852	-0.000828125
271.514	-59.27828	-0.000828125
271.515	-59.14391	-0.000765625
271.516	-59.02539	-0.0008046875
271.517	-58.85156	-0.0008046875
271.518	-58.59023	-0.0008203125
271.519	-58.56242	-0.00075
271.52	-58.54453	-0.000796875
271.521	-58.44359	-0.0008125
271.522	-58.52399	-0.000703125
271.523	-58.66024	-0.00078125
271.524	-58.69445	-0.0006953125
271.525	-58.65555	-0.0008359375
271.526	-58.90953	-0.000828125
271.527	-59.00531	-0.0007890625
271.528	-59.19656	-0.000796875
271.529	-59.24695	-0.0008203125
271.53	-59.25031	-0.000796875
271.531	-59.24039	-0.000796875
271.532	-59.29133	-0.000859375
271.533	-59.11156	-0.0007578125
