t       v               b
288.55	-59.34617	-0.000765625
288.551	-59.19164	-0.0008046875
288.552	-59.13524	-0.0007578125
288.553	-58.94274	-0.0007734375
288.554	-59.03937	-0.0007890625
288.555	-58.91203	-0.000875
288.556	-58.96203	-0.0008515625
288.557	-59.02313	-0.000796875
288.558	-59.14156	-0.00078125
288.559	-59.09414	-0.0008359375
288.56	-59.3818	-0.0007734375
288.561	-59.46602	-0.0008046875
288.562	-59.64821	-0.000765625
288.563	-59.67679	-0.00078125
288.564	-59.65461	-0.0007734375
288.565	-59.67203	-0.00078125
288.566	-59.67469	-0.00075
288.567	-59.56586	-0.000859375
288.568	-59.36063	-0.00084375
288.569	-59.44953	-0.0008515625
288.57	-59.19344	-0.0008984375
288.571	-59.04344	-0.000796875
288.572	-58.80461	-0.0008125
288.573	-58.79648	-0.00084375
288.574	-58.81375	-0.00078125
288.575	-58.68273	-0.00078125
288.576	-58.71469	-0.0008046875
288.577	-58.76563	-0.0008046875
288.578	-58.88953	-0.0007578125
288.579	-58.84938	-0.0007265625
288.58	-59.10289	-0.0008359375
288.581	-59.26133	-0.0007109375
288.582	-59.40485	-0.000765625
288.583	-59.42117	-0.0008203125
288.584	-59.33914	-0.00075
288.585	-59.46305	-0.0008203125
288.586	-59.41953	-0.00071875
288.587	-59.20047	-0.0007890625
288.588	-59.09086	-0.000703125
288.589	-59.22969	-0.000828125
288.59	-59.06102	-0.0008046875
288.591	-58.86625	-0.00078125
288.592	-58.62875	-0.000796875
288.593	-58.58297	-0.00078125
288.594	-58.56758	-0.000828125
288.595	-58.43851	-0.00071875
288.596	-58.46133	-0.0008515625
288.597	-58.51703	-0.00078125
288.598	-58.60352	-0.0007890625
288.599	-58.63929	-0.0008203125
288.6	-58.92703	-0.00084375
288.601	-59.02906	-0.0008046875
288.602	-59.1657	-0.00078125
288.603	-59.10336	-0.0007578125
288.604	-59.11344	-0.000859375
288.605	-59.1625	-0.0008828125
288.606	-59.18219	-0.0008046875
288.607	-59.0236	-0.0008359375
288.608	-58.85477	-0.0007265625
288.609	-58.86031	-0.0007890625
288.61	-58.6082	-0.0008515625
288.611	-58.57258	-0.000796875
288.612	-58.31164	-0.0007734375
288.613	-58.24149	-0.0007265625
288.614	-58.29656	-0.000859375
288.615	-58.12344	-0.000765625
288.616	-58.11125	-0.0007734375
288.617	-58.27414	-0.0008125
288.618	-58.29758	-0.0007734375
288.619	-58.18008	-0.0008515625
288.62	-58.44141	-0.00078125
288.621	-58.64828	-0.00084375
288.622	-58.74313	-0.00075
288.623	-58.77195	-0.0008125
288.624	-58.74445	-0.0008203125
288.625	-58.78851	-0.0008125
288.626	-58.74102	-0.0008125
288.627	-58.5968	-0.00084375
288.628	-58.47297	-0.000734375
288.629	-58.50055	-0.0007890625
288.63	-58.33344	-0.0007109375
288.631	-58.25344	-0.0007890625
288.632	-58.03273	-0.0007890625
288.633	-57.99406	-0.0007734375
288.634	-57.97062	-0.000734375
288.635	-57.83703	-0.000765625
288.636	-57.8507	-0.00078125
288.637	-57.99476	-0.0007265625
288.638	-58.11219	-0.0007578125
288.639	-57.99476	-0.000734375
288.64	-58.36375	-0.000828125
288.641	-58.38953	-0.000796875
288.642	-58.59039	-0.0008203125
288.643	-58.65695	-0.000796875
288.644	-58.51735	-0.0008046875
288.645	-58.59414	-0.0007265625
288.646	-58.5457	-0.000828125
288.647	-58.38773	-0.00084375
288.648	-58.24648	-0.0008359375
288.649	-58.34719	-0.000765625
288.65	-58.01523	-0.0007734375
288.651	-57.94734	-0.0008046875
288.652	-57.68719	-0.0008515625
288.653	-57.78344	-0.0007734375
288.654	-57.80891	-0.0006953125
288.655	-57.68828	-0.000796875
288.656	-57.65164	-0.0008125
288.657	-57.79781	-0.0008828125
288.658	-57.90609	-0.00084375
288.659	-57.84633	-0.0008125
288.66	-58.17289	-0.0008125
288.661	-58.24375	-0.0008359375
288.662	-58.40266	-0.0008203125
288.663	-58.32805	-0.0007578125
288.664	-58.31594	-0.0008125
288.665	-58.39852	-0.0007578125
288.666	-58.30687	-0.000734375
288.667	-58.11141	-0.0008046875
288.668	-58.06328	-0.0007578125
288.669	-58.0975	-0.0008359375
288.67	-57.88265	-0.0007890625
288.671	-57.7957	-0.0007890625
288.672	-57.56953	-0.0008046875
288.673	-57.43844	-0.00075
288.674	-57.42555	-0.00075
288.675	-57.36539	-0.000796875
288.676	-57.37953	-0.000765625
288.677	-57.51922	-0.0007421875
288.678	-57.60804	-0.00078125
288.679	-57.52109	-0.0008359375
288.68	-57.75547	-0.000765625
288.681	-57.96211	-0.00078125
288.682	-58.10242	-0.0007734375
288.683	-58.08328	-0.0007890625
288.684	-58.08398	-0.000796875
288.685	-58.14297	-0.0008046875
288.686	-58.13094	-0.0007578125
288.687	-58.03477	-0.00078125
288.688	-57.8507	-0.0007734375
288.689	-57.98625	-0.000796875
288.69	-57.64554	-0.000734375
288.691	-57.5375	-0.00075
288.692	-57.31742	-0.0008046875
288.693	-57.20281	-0.0007421875
288.694	-57.19969	-0.0006796875
288.695	-57.13633	-0.0007578125
288.696	-57.17101	-0.000796875
288.697	-57.25914	-0.00084375
288.698	-57.42508	-0.000796875
288.699	-57.32195	-0.0008046875
288.7	-57.68969	-0.0007734375
288.701	-57.80617	-0.000765625
288.702	-58.0093	-0.0008203125
288.703	-57.98539	-0.000796875
288.704	-57.99875	-0.0007734375
288.705	-58.00023	-0.0008359375
288.706	-57.98141	-0.0008046875
288.707	-57.79063	-0.0008359375
288.708	-57.70742	-0.00084375
288.709	-57.78039	-0.0007890625
288.71	-57.4736	-0.0007421875
288.711	-57.35187	-0.00075
288.712	-57.15281	-0.0007578125
288.713	-57.0575	-0.0008046875
288.714	-57.13055	-0.0007421875
288.715	-57.03594	-0.0007421875
288.716	-57.00047	-0.0008203125
288.717	-57.13789	-0.0007578125
288.718	-57.24016	-0.0008203125
288.719	-57.18922	-0.00075
288.72	-57.47484	-0.000828125
288.721	-57.58664	-0.0007578125
288.722	-57.79656	-0.000765625
288.723	-57.80289	-0.0008046875
288.724	-57.73641	-0.00084375
288.725	-57.83563	-0.0008359375
288.726	-57.82453	-0.00084375
288.727	-57.66297	-0.0008046875
288.728	-57.5693	-0.0007421875
288.729	-57.61719	-0.00071875
288.73	-57.32484	-0.0007734375
288.731	-57.24281	-0.00075
288.732	-57.00328	-0.0007421875
288.733	-56.91797	-0.00075
288.734	-56.90242	-0.00075
288.735	-56.78024	-0.0008515625
288.736	-56.87211	-0.0007734375
288.737	-56.96	-0.00084375
288.738	-57.11086	-0.00078125
288.739	-56.96445	-0.000765625
288.74	-57.31891	-0.000828125
288.741	-57.46149	-0.0008046875
288.742	-57.61664	-0.0008203125
288.743	-57.57289	-0.0008125
288.744	-57.54274	-0.0007734375
